class,image_path,name,xmax,xmin,ymax,ymin,confidence
6,11898656980019d9157d92e72e0d658e.jpg,GARBAGE,1508.779297,1230.423584,830.0136108,449.3493652,0.254370034
0,14e97dca6377208f6029a333e393dea4.jpg,BAD_BILLBOARD,1855.895874,1464.764282,328.3460083,70.56700134,0.908215404
7,1892d1a3592b9e296d53ab9d5c6ce3c4.jpg,GRAFFITI,526.2987671,176.0089722,611.2495117,284.8988342,0.906185985
8,1892d1a3592b9e296d53ab9d5c6ce3c4.jpg,POTHOLES,1722.358154,1324.052124,1079.981567,710.9666138,0.886901438
7,1892d1a3592b9e296d53ab9d5c6ce3c4.jpg,GRAFFITI,791.0096436,567.7116699,484.4270325,297.201416,0.615818143
6,1c7aa14f96507e94254a28ea4e1ee455.jpg,GARBAGE,321.8759155,208.442627,579.0913086,456.6836243,0.592291772
3,1c7aa14f96507e94254a28ea4e1ee455.jpg,CLUTTER_SIDEWALK,1538.389404,686.4597168,706.22229,368.6446838,0.574606419
3,1c7aa14f96507e94254a28ea4e1ee455.jpg,CLUTTER_SIDEWALK,1919.264648,1428.823975,719.7769775,415.5142822,0.347035795
3,1c7aa14f96507e94254a28ea4e1ee455.jpg,CLUTTER_SIDEWALK,1016.009033,0,694.300293,346.4844971,0.296439826
6,17e26720fd890e4ede59b784596f54e4.jpg,GARBAGE,720.6311646,608.130249,500.3819275,381.2895813,0.82439369
6,17e26720fd890e4ede59b784596f54e4.jpg,GARBAGE,1505.519043,1325.478027,832.440918,671.8295898,0.783872724
6,172ebef5bbbbc2f47cf520cbc67e72dc.jpg,GARBAGE,877.5390625,776.6713867,703.8687744,612.0529785,0.839205027
6,172ebef5bbbbc2f47cf520cbc67e72dc.jpg,GARBAGE,349.9801025,249.1481781,684.2590942,585.8868408,0.824560642
6,172ebef5bbbbc2f47cf520cbc67e72dc.jpg,GARBAGE,405.1591187,314.4675293,676.9775391,589.8278809,0.647327662
3,172ebef5bbbbc2f47cf520cbc67e72dc.jpg,CLUTTER_SIDEWALK,1919.603271,1615.751465,757.5646362,583.0130005,0.621785104
6,172ebef5bbbbc2f47cf520cbc67e72dc.jpg,GARBAGE,1242.484985,1157.298096,712.4208374,626.9699097,0.393421233
6,172ebef5bbbbc2f47cf520cbc67e72dc.jpg,GARBAGE,691.5202637,589.2880249,682.7531738,589.7246704,0.387916863
0,1764c097eee5e13169b53eb00b886199.jpg,BAD_BILLBOARD,1183.409546,990.4407349,346.3739624,174.8925934,0.884732664
6,1764c097eee5e13169b53eb00b886199.jpg,GARBAGE,1711.963623,1621.851563,609.3425903,521.2061768,0.76222384
6,1764c097eee5e13169b53eb00b886199.jpg,GARBAGE,1120.921753,1051.506348,359.0287476,282.6816406,0.673391938
6,1764c097eee5e13169b53eb00b886199.jpg,GARBAGE,1894.924438,1758.933838,589.7443848,441.9488525,0.477240592
6,1b0c84dee3136e2417c27ad522922cf3.jpg,GARBAGE,705.6147461,643.8517456,391.9530945,306.0864563,0.764864266
6,1b0c84dee3136e2417c27ad522922cf3.jpg,GARBAGE,774.8668213,708.8452148,399.8931274,297.9798584,0.747376859
6,1b0c84dee3136e2417c27ad522922cf3.jpg,GARBAGE,367.3146057,267.6407471,388.8336182,297.4281311,0.74385035
6,1b0c84dee3136e2417c27ad522922cf3.jpg,GARBAGE,942.0562134,886.8532104,396.6817017,323.142334,0.682427406
6,1b0c84dee3136e2417c27ad522922cf3.jpg,GARBAGE,884.7090454,830.4959106,381.6343994,298.6556396,0.588381886
6,1b0c84dee3136e2417c27ad522922cf3.jpg,GARBAGE,1629.620605,1549.832764,392.3625488,313.1264954,0.464563906
6,1b0c84dee3136e2417c27ad522922cf3.jpg,GARBAGE,1919.960083,1874.811768,515.8760376,433.859436,0.271854401
7,13c496479de528e9cb8cf2fd24765ffc.jpg,GRAFFITI,1447.732422,1188.709229,410.0598145,225.5869904,0.903760135
6,1b60a85a3551fc4c3d5038c1e386c86b.jpg,GARBAGE,1487.031982,1406.247314,433.5620117,319.3133545,0.791504443
3,1b60a85a3551fc4c3d5038c1e386c86b.jpg,CLUTTER_SIDEWALK,1920,1076.719971,705.7718506,370.4633179,0.50370121
3,1b60a85a3551fc4c3d5038c1e386c86b.jpg,CLUTTER_SIDEWALK,1296.726563,387.0218506,703.4644165,390.2802124,0.416904896
0,145dd30e56217d15f45265c8cbc5e45a.jpg,BAD_BILLBOARD,1450.914307,1182.402344,379.9126587,190.3925476,0.693566859
4,145dd30e56217d15f45265c8cbc5e45a.jpg,CONSTRUCTION_ROAD,750.777771,618.2441406,498.1229248,347.5880737,0.683075786
5,145dd30e56217d15f45265c8cbc5e45a.jpg,FADED_SIGNAGE,712.9433594,614.3266602,401.4938049,281.5578308,0.543522656
6,145dd30e56217d15f45265c8cbc5e45a.jpg,GARBAGE,519.6920166,445.6903381,563.855896,475.6940002,0.259410858
4,1ba11a60213e9867c14205b91e1d115f.jpg,CONSTRUCTION_ROAD,663.394043,354.5145264,622.0318604,252.8027954,0.842339873
4,1ba11a60213e9867c14205b91e1d115f.jpg,CONSTRUCTION_ROAD,548.6141968,8.650062561,762.6762085,238.1317291,0.818825364
4,1ba11a60213e9867c14205b91e1d115f.jpg,CONSTRUCTION_ROAD,988.8481445,892.1365967,460.3567505,337.492157,0.407352924
6,1ba11a60213e9867c14205b91e1d115f.jpg,GARBAGE,683.0113525,600.6461182,542.5285034,424.0151367,0.336934656
4,1ba11a60213e9867c14205b91e1d115f.jpg,CONSTRUCTION_ROAD,1918.752686,1608.244629,590.9460449,287.7598877,0.271904469
2,112163fa3fc4b9a69adf807c252535c4.jpg,BROKEN_SIGNAGE,1579.494873,1414.81897,456.3855591,321.140564,0.880479455
6,10e2926118794adcb4126bb6fcf34f10.jpg,GARBAGE,1510.300781,1372.490234,497.5483398,343.3497009,0.84418571
6,10e2926118794adcb4126bb6fcf34f10.jpg,GARBAGE,1920,1835.609131,539.7384033,368.1943359,0.459943295
6,10e2926118794adcb4126bb6fcf34f10.jpg,GARBAGE,1918.861328,1714.795654,582.9384155,422.296051,0.34593752
6,10e2926118794adcb4126bb6fcf34f10.jpg,GARBAGE,430.7418823,306.5557861,532.5440674,349.9042053,0.309856981
6,12a2ffd36db0cb4fffac261c6a39e356.jpg,GARBAGE,1736.507813,1615.48645,612.2357178,474.548584,0.823315084
6,12a2ffd36db0cb4fffac261c6a39e356.jpg,GARBAGE,1916.186768,1748.26001,644.5772095,485.0917053,0.555424035
6,12a2ffd36db0cb4fffac261c6a39e356.jpg,GARBAGE,1919.694092,1855.134277,646.307312,510.9030151,0.339992166
6,1804acc4117b58ac42c97749b5da4f69.jpg,GARBAGE,1029.032837,900.6834717,898.4351807,759.1122437,0.788495958
6,1804acc4117b58ac42c97749b5da4f69.jpg,GARBAGE,925.6999512,747.7120361,731.9117432,524.105896,0.250331074
6,156022a358563d26b714ba032297707e.jpg,GARBAGE,1917.894775,1832.715576,647.8303833,522.0222168,0.468796402
0,1bba7132cf5d1214c80e2ea5d8f3f285.jpg,BAD_BILLBOARD,314.4025269,161.5812531,251.5140991,143.7826843,0.406297892
0,1288bb76e741271c7e89582a6b533d47.jpg,BAD_BILLBOARD,1704.8479,1520.651489,397.0463257,246.810379,0.868027508
6,1288bb76e741271c7e89582a6b533d47.jpg,GARBAGE,494.4132385,431.8251343,531.6584473,439.5524597,0.71327877
0,1288bb76e741271c7e89582a6b533d47.jpg,BAD_BILLBOARD,1454.542603,1361.422363,389.2843323,269.1923218,0.693845928
6,1288bb76e741271c7e89582a6b533d47.jpg,GARBAGE,1152.010132,1058.961792,654.9837646,555.3936768,0.464883894
6,1288bb76e741271c7e89582a6b533d47.jpg,GARBAGE,1417.589966,1363.901611,476.7039795,403.8375854,0.270269722
4,1745703a49f8870571667504fa93f585.jpg,CONSTRUCTION_ROAD,638.9642334,0,1080,6.739013672,0.946315587
4,1745703a49f8870571667504fa93f585.jpg,CONSTRUCTION_ROAD,1920,1093.578857,1080,28.08563232,0.794790924
4,1745703a49f8870571667504fa93f585.jpg,CONSTRUCTION_ROAD,1392.441895,315.2831726,1080,4.285217285,0.586028814
6,1b1db3deb85030f2bfc6925a9dd3eee7.jpg,GARBAGE,1455.729736,1336.017578,714.4890747,610.0195313,0.867199302
6,1b1db3deb85030f2bfc6925a9dd3eee7.jpg,GARBAGE,182.5950317,98.46393585,713.6084595,622.2981567,0.624082208
6,1b1db3deb85030f2bfc6925a9dd3eee7.jpg,GARBAGE,1831.178101,1674.539795,823.5232544,666.9622803,0.542127192
3,10cbc28a28299dac6f0f179cb0b55349.jpg,CLUTTER_SIDEWALK,845.3334961,1.483016968,690.1938477,374.7278442,0.895990074
3,10cbc28a28299dac6f0f179cb0b55349.jpg,CLUTTER_SIDEWALK,1919.347778,1479.079834,691.0155029,408.6040649,0.830151677
3,10cbc28a28299dac6f0f179cb0b55349.jpg,CLUTTER_SIDEWALK,1607.403809,733.1739502,683.4196777,393.7065125,0.760391355
7,10cbc28a28299dac6f0f179cb0b55349.jpg,GRAFFITI,1162.776611,1043.592773,358.6771851,256.3288879,0.512265623
3,14ab2673654f3bf2b028aea84f938adb.jpg,CLUTTER_SIDEWALK,836.1638184,226.5861511,524.8759766,312.401825,0.887674928
6,1c308afcb1c70727801b8fa3ec846ace.jpg,GARBAGE,1029.105225,956.2553101,648.623291,521.9436035,0.668739021
6,17498f8e4591a6004cdafd1abb05640e.jpg,GARBAGE,579.1403809,496.6272583,504.9461975,421.3156128,0.792970181
6,17498f8e4591a6004cdafd1abb05640e.jpg,GARBAGE,491.937561,418.4647522,515.9142456,436.3103638,0.592503607
6,17498f8e4591a6004cdafd1abb05640e.jpg,GARBAGE,320.2280273,240.629837,525.5124512,448.3499451,0.255873084
0,1d192d9914271f78e00daf3c05b67d71.jpg,BAD_BILLBOARD,1888.330078,1801.505127,419.1165161,293.3406677,0.743337512
0,1d192d9914271f78e00daf3c05b67d71.jpg,BAD_BILLBOARD,1772.239746,1689.929443,448.1313171,328.9093933,0.685982585
6,16efb7185a6c09e1528d3298c260d0f6.jpg,GARBAGE,608.3043823,542.8276367,802.0900879,705.4871826,0.81270349
0,148de81eafef0512d925e7b3e8a112cf.jpg,BAD_BILLBOARD,1917.696045,1638.499023,365.3439331,168.5333862,0.872218013
0,12964b3a0e0008b808ab7aa9c4361b67.jpg,BAD_BILLBOARD,1376.990723,1317.636597,406.4024963,328.1552734,0.332096308
0,12964b3a0e0008b808ab7aa9c4361b67.jpg,BAD_BILLBOARD,1210.235718,1150.537109,421.0587769,355.7384644,0.278309345
6,1580f03eea1771822e5b8ec72a187040.jpg,GARBAGE,515.9400635,415.618103,654.2477417,559.555481,0.536490321
3,1d21db9462f9f98bb97e7d4608235839.jpg,CLUTTER_SIDEWALK,471.5036316,0.357902527,627.050354,366.8085938,0.907987297
3,1d21db9462f9f98bb97e7d4608235839.jpg,CLUTTER_SIDEWALK,1917.925049,1513.625244,640.4872437,396.3342285,0.892350733
3,1d21db9462f9f98bb97e7d4608235839.jpg,CLUTTER_SIDEWALK,794.1767578,269.6320801,639.5842896,386.3109741,0.887456357
3,1d21db9462f9f98bb97e7d4608235839.jpg,CLUTTER_SIDEWALK,1379.466064,608.7125244,659.3054199,383.6001892,0.818703234
3,1d21db9462f9f98bb97e7d4608235839.jpg,CLUTTER_SIDEWALK,1590.390137,1180.345703,642.1563721,392.7827454,0.809640825
6,16ec58f79c8bed9cfe0628c1739000c5.jpg,GARBAGE,1132.262451,1006.814575,297.2883911,131.9340668,0.361326814
4,125a91051f10813668230d8024142f43.jpg,CONSTRUCTION_ROAD,722.453125,0,676.0410156,159.025177,0.81565845
4,125a91051f10813668230d8024142f43.jpg,CONSTRUCTION_ROAD,1918.484131,1734.308594,661.3724365,207.9697876,0.509064376
8,17653a5e9fc6478df0c10cf0e6e7fe65.jpg,POTHOLES,1237.455933,997.1424561,672.4056396,437.9514771,0.504032314
6,191249ef1d8c31b2d8b037d7f0baceb5.jpg,GARBAGE,1380.98999,1278.231567,481.1304321,371.9995117,0.701339841
6,191249ef1d8c31b2d8b037d7f0baceb5.jpg,GARBAGE,1322.136597,1225.230713,473.2358093,354.2503967,0.596562803
0,14991532c3449dd26a269719df42e13b.jpg,BAD_BILLBOARD,1385.8927,1076.125,485.5692444,311.9310608,0.852310598
0,14991532c3449dd26a269719df42e13b.jpg,BAD_BILLBOARD,736.3706665,411.6860352,459.1755066,259.8231812,0.664154649
8,12f522d41ce390947429ffb38cc5a539.jpg,POTHOLES,890.1183472,758.4798584,572.9597168,443.0248718,0.489506781
8,12f522d41ce390947429ffb38cc5a539.jpg,POTHOLES,719.8114014,517.2525635,830.7458496,584.9320068,0.3079243
4,1aea650e4c165ce54c077c04d3d1bf51.jpg,CONSTRUCTION_ROAD,1901.794434,1299.546875,709.1829834,342.2181702,0.38822484
6,1d4c428a15d9f128095dca97460c63bd.jpg,GARBAGE,459.2070923,346.0979004,602.456665,450.5037842,0.900757551
6,1d4c428a15d9f128095dca97460c63bd.jpg,GARBAGE,270.9416504,153.0487671,616.6652832,470.6425171,0.835748076
6,1d4c428a15d9f128095dca97460c63bd.jpg,GARBAGE,539.9909668,414.6797485,645.5718994,455.8304443,0.788453758
6,1d4c428a15d9f128095dca97460c63bd.jpg,GARBAGE,828.3890991,652.5231934,596.7365723,430.7425232,0.443453997
6,1d4c428a15d9f128095dca97460c63bd.jpg,GARBAGE,788.8366699,664.7548218,650.5223999,511.0739746,0.351692617
6,1d4c428a15d9f128095dca97460c63bd.jpg,GARBAGE,729.2263184,637.8209839,589.1702881,449.1868286,0.307019174
6,187cec6f34e32f55bd727b2b7cb035b2.jpg,GARBAGE,1824.369507,1708.934692,571.1834106,445.9120789,0.662662923
6,187cec6f34e32f55bd727b2b7cb035b2.jpg,GARBAGE,1603.779419,1463.740356,762.2937012,619.0953979,0.290795088
6,187cec6f34e32f55bd727b2b7cb035b2.jpg,GARBAGE,651.8777466,569.2930908,550.5780029,457.7692566,0.280281067
6,174d50f4b687afbec89c94e15404a307.jpg,GARBAGE,1418.96582,1354.857422,559.4191895,471.3519287,0.824421167
6,174d50f4b687afbec89c94e15404a307.jpg,GARBAGE,917.375061,856.1965942,422.3251953,348.6345215,0.639553189
6,174d50f4b687afbec89c94e15404a307.jpg,GARBAGE,54.38142395,0.399553299,460.5749512,347.994812,0.420927644
6,187d58cc09006533edaaa682e294d632.jpg,GARBAGE,778.7297974,650.121521,525.7454834,405.5740967,0.728519917
6,187d58cc09006533edaaa682e294d632.jpg,GARBAGE,1322.379395,1225.172119,524.6461792,433.9171753,0.705064595
6,187d58cc09006533edaaa682e294d632.jpg,GARBAGE,1202.71582,1086.116943,531.5858154,416.262207,0.535504758
6,187d58cc09006533edaaa682e294d632.jpg,GARBAGE,1139.779419,1022.293701,529.5446777,416.5914917,0.495519459
6,187d58cc09006533edaaa682e294d632.jpg,GARBAGE,1378.99585,1297.205078,525.529541,427.4994507,0.446796387
7,12e8861f58789229cbdfeadcb40a0ed9.jpg,GRAFFITI,1702.234131,1526.662354,484.9637146,284.6316833,0.88389802
7,12e8861f58789229cbdfeadcb40a0ed9.jpg,GRAFFITI,1528.344849,1391.688965,499.1195679,338.3791504,0.84869796
9,12e8861f58789229cbdfeadcb40a0ed9.jpg,SAND_ON_ROAD,1477.910522,1182.07251,619.6430054,383.6497192,0.829327643
6,12e8861f58789229cbdfeadcb40a0ed9.jpg,GARBAGE,1704.720459,1443.557617,612.1605225,413.8782349,0.826533556
9,12e8861f58789229cbdfeadcb40a0ed9.jpg,SAND_ON_ROAD,1040.991455,930.1574707,521.0332642,418.225769,0.794540107
6,12e8861f58789229cbdfeadcb40a0ed9.jpg,GARBAGE,1545.180176,1399.976074,582.3870239,437.0488892,0.47518155
7,12e8861f58789229cbdfeadcb40a0ed9.jpg,GRAFFITI,1777.457764,1619.840088,512.7942505,319.0562744,0.470595181
6,12e8861f58789229cbdfeadcb40a0ed9.jpg,GARBAGE,528.1799927,409.9937439,544.1257324,435.0702209,0.349786252
6,12e8861f58789229cbdfeadcb40a0ed9.jpg,GARBAGE,769.1955566,712.1268311,650.1860352,556.0592041,0.332135499
6,15afe8bce6c71deed2d53f56b78b90a8.jpg,GARBAGE,1333.376709,1205.117676,887.3879395,749.6536865,0.353582889
8,14f1c094c98e7fb58d7d32ab77cd92c5.jpg,POTHOLES,1038.831665,881.9848022,958.5075684,575.8323975,0.867314994
8,14f1c094c98e7fb58d7d32ab77cd92c5.jpg,POTHOLES,1917.119141,1582.219238,1078.697021,881.8337402,0.590961576
8,14f1c094c98e7fb58d7d32ab77cd92c5.jpg,POTHOLES,1457.627441,1114.371704,779.7794189,608.8361206,0.260859936
8,17804ccb4a08797d66c375a2caefe952.jpg,POTHOLES,1200.613159,1052.70166,543.6436768,422.1010132,0.782148719
8,17804ccb4a08797d66c375a2caefe952.jpg,POTHOLES,1435.977051,1212.108154,818.7891846,596.8515625,0.697893083
6,179ad005c5cec2a44b6eaf2a4dac3c39.jpg,GARBAGE,984.9967041,917.7078857,459.6143799,373.3289185,0.842348695
6,179ad005c5cec2a44b6eaf2a4dac3c39.jpg,GARBAGE,1417.172852,1354.411621,556.7857666,470.2436829,0.814349711
6,1164f60413da089fbad7666e6bb764cb.jpg,GARBAGE,337.8099976,77.00917053,700.371582,494.1420288,0.891439497
6,1164f60413da089fbad7666e6bb764cb.jpg,GARBAGE,1718.07666,1595.519287,411.2237549,262.5540466,0.849908471
6,1164f60413da089fbad7666e6bb764cb.jpg,GARBAGE,503.2209778,377.4824219,659.6325073,513.7911377,0.811276615
0,1572751507fb291bc7e3b3a1071c9c01.jpg,BAD_BILLBOARD,1315.471191,1239.573975,388.4427795,284.2933044,0.542465627
0,1572751507fb291bc7e3b3a1071c9c01.jpg,BAD_BILLBOARD,1221.699829,1150.874023,394.7860718,317.3876648,0.468745559
6,1bd486cb3ed31edc79733dd94ee0764f.jpg,GARBAGE,845.3626099,752.3058472,716.116333,604.6728516,0.845177114
6,1bd486cb3ed31edc79733dd94ee0764f.jpg,GARBAGE,1212.671143,1136.579346,742.9931641,636.2116699,0.640614629
4,16cbf47036c5c12cd55f921594f26d1e.jpg,CONSTRUCTION_ROAD,713.4971924,0,1079.515137,194.5576172,0.807355642
4,16cbf47036c5c12cd55f921594f26d1e.jpg,CONSTRUCTION_ROAD,1916.795898,1183.204346,1077.77124,466.2510376,0.338166803
4,15f3cf92a734d3f1f9fa43c51161a7db.jpg,CONSTRUCTION_ROAD,747.6573486,619.9556885,498.1091309,348.2915955,0.661227345
0,15f3cf92a734d3f1f9fa43c51161a7db.jpg,BAD_BILLBOARD,1447.494873,1181.573975,379.6714478,189.0341949,0.646212459
5,15f3cf92a734d3f1f9fa43c51161a7db.jpg,FADED_SIGNAGE,713.4377441,614.3961792,404.1175232,285.0176697,0.607495308
3,15f3cf92a734d3f1f9fa43c51161a7db.jpg,CLUTTER_SIDEWALK,482.3800049,12.36950684,733.7670898,479.0749512,0.280418426
6,1938d08b7993abd476e96d708cdc283f.jpg,GARBAGE,588.1577148,499.4699707,523.3944092,411.7259216,0.802823365
0,11218184acaf2261a534075f1021042a.jpg,BAD_BILLBOARD,1842.52002,1568.282227,362.517334,160.8280029,0.798562765
0,11218184acaf2261a534075f1021042a.jpg,BAD_BILLBOARD,1354.651367,1271.404053,386.356842,296.943634,0.740192175
0,17b6a3341789e7b0cf18a2ebc8d5385c.jpg,BAD_BILLBOARD,1272.442871,1198.927856,394.9915771,307.1939697,0.667815924
0,17b6a3341789e7b0cf18a2ebc8d5385c.jpg,BAD_BILLBOARD,1366.654785,1274.95752,383.7739868,280.0905151,0.390495747
6,17b6a3341789e7b0cf18a2ebc8d5385c.jpg,GARBAGE,1919.917725,1881.425049,526.7930908,419.3638916,0.340128332
6,247f060a8b9c93d5d2b356296d8a31d3.jpg,GARBAGE,1283.150757,1164.408203,485.4642334,358.0004883,0.855534434
6,247f060a8b9c93d5d2b356296d8a31d3.jpg,GARBAGE,1381.738037,1262.828613,511.4536743,393.9584656,0.800111532
6,247f060a8b9c93d5d2b356296d8a31d3.jpg,GARBAGE,1732.808594,1612.191895,518.1820068,388.3607788,0.760560811
6,247f060a8b9c93d5d2b356296d8a31d3.jpg,GARBAGE,414.0217285,291.4509277,510.9099121,392.2590942,0.750014246
6,247f060a8b9c93d5d2b356296d8a31d3.jpg,GARBAGE,648.5784912,572.586792,532.5036621,444.0124512,0.743611336
6,247f060a8b9c93d5d2b356296d8a31d3.jpg,GARBAGE,1914.829346,1798.185547,522.8274536,388.3927917,0.64987582
6,247f060a8b9c93d5d2b356296d8a31d3.jpg,GARBAGE,325.5301208,217.0298309,520.6687622,404.6514893,0.554685056
6,247f060a8b9c93d5d2b356296d8a31d3.jpg,GARBAGE,582.9348145,435.2428589,521.027771,376.0611572,0.406025171
6,20adae0de01068d60dcb60f775bb6887.jpg,GARBAGE,952.9227295,831.4799805,602.3684082,442.8460693,0.858780503
6,20adae0de01068d60dcb60f775bb6887.jpg,GARBAGE,1758.797974,1607.438232,708.3338623,533.5278931,0.853316784
4,2184dd94e5bafd1cd07bc6628d4b316e.jpg,CONSTRUCTION_ROAD,1370.431152,1198.0271,384.8083191,290.7337036,0.765063345
4,2184dd94e5bafd1cd07bc6628d4b316e.jpg,CONSTRUCTION_ROAD,1719.879883,1430.247314,429.0664673,289.7152405,0.650853872
4,2184dd94e5bafd1cd07bc6628d4b316e.jpg,CONSTRUCTION_ROAD,1498.101074,1328.973145,404.0157166,298.725647,0.595763147
4,2184dd94e5bafd1cd07bc6628d4b316e.jpg,CONSTRUCTION_ROAD,1866.233276,1608.730957,468.6168213,284.6785278,0.558501244
6,2322caf77f7bbbd7ce16cd5218d5245c.jpg,GARBAGE,787.9594116,725.6600342,473.8659668,394.6105957,0.729100108
6,2322caf77f7bbbd7ce16cd5218d5245c.jpg,GARBAGE,1112.915161,1060.811768,496.383667,421.7427368,0.691966891
6,2322caf77f7bbbd7ce16cd5218d5245c.jpg,GARBAGE,747.1843262,688.517395,460.8296509,379.1966553,0.508121312
6,2322caf77f7bbbd7ce16cd5218d5245c.jpg,GARBAGE,1020.574707,925.2961426,469.2410278,378.4129639,0.477595687
6,26574919ee4a701f9f2f4e56bd6f8873.jpg,GARBAGE,1214.675659,1066.336182,942.8953857,768.4960327,0.656580389
7,1f40c74ea64f15614324a366563d9bd7.jpg,GRAFFITI,1801.276855,1675.845947,460.1459351,309.5861816,0.541697681
7,1f40c74ea64f15614324a366563d9bd7.jpg,GRAFFITI,1867.696533,1743.692627,450.755188,328.8248901,0.472990185
8,1f40c74ea64f15614324a366563d9bd7.jpg,POTHOLES,1124.913696,735.2587891,952.6658936,469.9971924,0.357392967
6,28a4f8d70a5b0c80a846b626ec7903cc.jpg,GARBAGE,174.9203186,0.18224144,542.5618286,326.4475098,0.830872715
6,28a4f8d70a5b0c80a846b626ec7903cc.jpg,GARBAGE,226.40979,135.0014343,474.0154724,357.6568909,0.526395738
6,28a4f8d70a5b0c80a846b626ec7903cc.jpg,GARBAGE,733.2076416,669.4400024,430.5629272,350.6951904,0.502165556
6,28a4f8d70a5b0c80a846b626ec7903cc.jpg,GARBAGE,376.1384583,253.8391113,494.8605957,358.28125,0.499920905
6,28a4f8d70a5b0c80a846b626ec7903cc.jpg,GARBAGE,632.5252075,435.6280518,614.6328125,393.40271,0.342056155
6,28a4f8d70a5b0c80a846b626ec7903cc.jpg,GARBAGE,845.6859741,779.78302,530.4790039,436.0203857,0.337097824
7,20d37ff709ed6cbb8767b5ffe1753a08.jpg,GRAFFITI,1300.017578,1125.082153,463.8009644,279.8352051,0.886773765
7,20d37ff709ed6cbb8767b5ffe1753a08.jpg,GRAFFITI,1439.884766,1227.928223,437.4574585,232.9555664,0.793318212
6,20d37ff709ed6cbb8767b5ffe1753a08.jpg,GARBAGE,564.1021729,461.9040527,662.1329956,564.8204956,0.512154579
6,20d37ff709ed6cbb8767b5ffe1753a08.jpg,GARBAGE,1605.611816,1501.36731,544.7737427,423.1982117,0.411354989
6,1fdab847efaf1c121cdb62a6b18c2f2d.jpg,GARBAGE,1504.646118,1403.529053,565.550293,430.791748,0.812501788
6,1fdab847efaf1c121cdb62a6b18c2f2d.jpg,GARBAGE,618.8103027,478.0480042,491.6108093,311.9586487,0.791482091
6,1fdab847efaf1c121cdb62a6b18c2f2d.jpg,GARBAGE,1101.529419,1042.921753,501.1094971,427.2322083,0.689397693
6,1fdab847efaf1c121cdb62a6b18c2f2d.jpg,GARBAGE,790.5997314,738.6801758,482.1366577,402.6269531,0.298411041
6,224a45bbf1d63b5ff5cc1a6f0a3301e5.jpg,GARBAGE,702.2784424,614.5618896,519.1904907,399.019104,0.765031636
0,224a45bbf1d63b5ff5cc1a6f0a3301e5.jpg,BAD_BILLBOARD,261.0719299,1.674659729,276.8013611,36.65670776,0.479261339
6,21a69b975d45c891d32ea71323800a09.jpg,GARBAGE,1537.903809,1416.457642,626.3959961,534.2658691,0.831189632
6,21a69b975d45c891d32ea71323800a09.jpg,GARBAGE,48.85755157,0,587.7652588,481.8713379,0.555327237
6,2355203f94cfc0e0686795ae91096559.jpg,GARBAGE,708.9863892,442.2382507,695.6503906,431.8733826,0.828557074
6,2355203f94cfc0e0686795ae91096559.jpg,GARBAGE,152.6968384,0,682.6340332,389.5187988,0.788034797
6,2355203f94cfc0e0686795ae91096559.jpg,GARBAGE,1542.092773,1365.244141,658.4624023,474.4635315,0.776776612
6,2355203f94cfc0e0686795ae91096559.jpg,GARBAGE,847.8407593,662.9094238,686.8760986,240.5669861,0.748418927
6,2355203f94cfc0e0686795ae91096559.jpg,GARBAGE,778.1037598,594.1337891,683.9108887,449.2940369,0.730270922
6,2355203f94cfc0e0686795ae91096559.jpg,GARBAGE,497.9090881,208.0877991,685.8846436,385.8917236,0.721418738
6,2355203f94cfc0e0686795ae91096559.jpg,GARBAGE,306.7387695,75.25775146,679.2251587,376.4256592,0.700485528
6,2355203f94cfc0e0686795ae91096559.jpg,GARBAGE,1002.494629,834.5019531,645.9319458,422.9283447,0.699487567
6,2355203f94cfc0e0686795ae91096559.jpg,GARBAGE,953.1104736,721.6818237,715.2532349,233.8646393,0.473111689
6,2355203f94cfc0e0686795ae91096559.jpg,GARBAGE,1413.577271,1262.568848,582.7011719,387.4103394,0.346026838
6,2355203f94cfc0e0686795ae91096559.jpg,GARBAGE,1089.253662,963.4295654,691.9116821,574.3383789,0.270522445
3,1fc5fb0958415c9c067a7c3eafa72812.jpg,CLUTTER_SIDEWALK,1919.887939,1456.537354,673.5901489,425.8200684,0.893449783
3,1fc5fb0958415c9c067a7c3eafa72812.jpg,CLUTTER_SIDEWALK,414.6960754,1.124908447,613.762085,373.3629456,0.885793686
3,2140f95b1fdbceeddfa20ba057ffb34d.jpg,CLUTTER_SIDEWALK,1911.363037,1147.311401,713.7047119,455.0645142,0.327706546
7,239b99c2a0fca1f9cfa799a5c7cee507.jpg,GRAFFITI,1403.276611,1143.380127,574.6801758,414.3783875,0.889456689
6,239b99c2a0fca1f9cfa799a5c7cee507.jpg,GARBAGE,1724.415161,1649.519165,777.1749268,685.4789429,0.614433587
6,280817e5ff755b6437f7a1fe072fd0aa.jpg,GARBAGE,1133.904053,1034.800049,773.8981934,669.5718384,0.750708401
0,280817e5ff755b6437f7a1fe072fd0aa.jpg,BAD_BILLBOARD,1111.480957,1029.006104,562.8210449,470.9917603,0.737886667
6,280817e5ff755b6437f7a1fe072fd0aa.jpg,GARBAGE,1194.257568,1113.953613,577.9963379,474.9044495,0.542383134
6,280817e5ff755b6437f7a1fe072fd0aa.jpg,GARBAGE,1110.216309,1027.83606,561.4735718,473.9243164,0.432465196
